Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,init,12,3,1,67,0,org.apache.roller.weblogger.business.Weblogger,org.apache.roller.weblogger.business.Weblogger; org.apache.roller.weblogger.ui.rendering.util.WeblogRequest; org.apache.roller.weblogger.business.WebloggerFactory
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,getSite,3,1,0,87,0,org.apache.roller.weblogger.config.WebloggerRuntimeConfig,org.apache.roller.weblogger.config.WebloggerRuntimeConfig
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,getAbsoluteSite,9,2,0,93,0,org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.Weblog; org.apache.roller.weblogger.config.WebloggerConfig; org.apache.roller.weblogger.config.WebloggerRuntimeConfig
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,getLogin,3,1,0,105,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,getLogout,3,1,0,111,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,getRegister,3,1,0,116,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,action,14,5,2,122,0,org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.Weblog; org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,getCommentAuthenticator,3,1,0,137,0,org.apache.roller.weblogger.pojos.Weblog,org.apache.roller.weblogger.pojos.Weblog; org.apache.roller.weblogger.ui.rendering.model.URLModel
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,themeResource,3,1,2,142,0,org.apache.roller.weblogger.ui.rendering.model.URLModel,org.apache.roller.weblogger.ui.rendering.model.URLModel
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,themeResource,6,2,3,146,0,org.apache.roller.weblogger.ui.rendering.model.URLModel,org.apache.roller.weblogger.ui.rendering.model.URLModel
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,getHome,3,1,0,153,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,home,3,1,1,158,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,home,3,1,1,163,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,home,3,1,2,168,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,entry,3,1,1,173,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,comment,3,1,2,177,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,comments,3,1,1,182,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,trackback,3,1,1,187,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,date,3,1,1,192,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,date,3,1,2,197,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,category,3,1,1,202,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,category,3,1,2,207,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,tag,3,1,1,212,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,tag,3,1,2,217,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,tags,3,1,1,222,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,tags,3,1,2,227,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,collection,3,1,2,232,0,org.apache.roller.weblogger.business.URLStrategy,org.apache.roller.weblogger.business.URLStrategy
