Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
java,org.apache.roller.weblogger.ui.rendering.model,FeedModel.FeedEntriesPager,1,0,0,0,24,0,0,3,-1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/FeedModel.java,154
java,org.apache.roller.weblogger.ui.rendering.model,FeedModel.FeedCommentsPager,1,0,0,0,24,0,0,3,-1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/FeedModel.java,189
java,org.apache.roller.weblogger.ui.rendering.model,FeedModel.FeedFilesPager,1,0,0,0,24,0,0,3,-1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/FeedModel.java,223
java,org.apache.roller.weblogger.ui.rendering.model,ConfigModel,0,0,25,22,94,25,0,1,-1.0,0,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/ConfigModel.java,26
java,org.apache.roller.weblogger.ui.rendering.model,PlanetModel,8,1,12,12,135,18,0,1,0.25,0,12,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PlanetModel.java,41
java,org.apache.roller.weblogger.ui.rendering.model,Model,0,0,2,0,13,2,11,0,-1.0,1,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/Model.java,25
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,7,0,18,17,184,32,2,1,0.2222222222222222,0,12,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java,46
java,org.apache.roller.weblogger.ui.rendering.model,ModelLoader,1,0,1,1,45,6,0,0,0.0,5,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/ModelLoader.java,29
java,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,2,0,4,4,51,10,0,2,0.0,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PreviewPageModel.java,33
java,org.apache.roller.weblogger.ui.rendering.model,URLModel,4,0,44,44,268,53,1,1,0.09090909090909091,0,10,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,37
java,org.apache.roller.weblogger.ui.rendering.model,URLModel.FeedURLS,0,0,0,0,11,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,322
java,org.apache.roller.weblogger.ui.rendering.model,URLModel.EntryFeedURLS,0,0,0,0,23,0,0,0,-1.0,0,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,337
java,org.apache.roller.weblogger.ui.rendering.model,URLModel.CommentFeedURLS,0,0,0,0,14,0,0,0,-1.0,0,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,368
java,org.apache.roller.weblogger.ui.rendering.model,URLModel.MediaFileFeedURLS,0,0,0,0,14,0,0,0,-1.0,0,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/URLModel.java,388
java,org.apache.roller.weblogger.ui.rendering.model,UtilitiesModel,3,0,42,41,238,51,0,1,0.8095238095238095,0,11,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/UtilitiesModel.java,43
java,org.apache.roller.weblogger.ui.rendering.model,SiteModel,8,0,26,26,388,43,0,1,0.07692307692307693,0,17,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SiteModel.java,59
java,org.apache.roller.weblogger.ui.rendering.model,SearchResultsModel,10,1,15,14,103,22,0,2,0.13333333333333333,0,11,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SearchResultsModel.java,42
java,org.apache.roller.weblogger.ui.rendering.model,MenuModel,2,0,4,4,53,8,0,1,0.5,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/MenuModel.java,34
java,org.apache.roller.weblogger.ui.rendering.velocity,RollerVelocity,3,1,5,5,65,5,0,0,0.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/velocity/RollerVelocity.java,34
java,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,4,0,5,4,157,30,0,0,0.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/velocity/WebappResourceLoader.java,38
java,org.apache.roller.weblogger.ui.rendering.velocity,RollerResourceLoader,1,0,4,4,68,10,0,0,0.75,0,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/velocity/RollerResourceLoader.java,37
java,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRenderer,6,0,3,2,86,6,0,1,0.0,1,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/velocity/VelocityRenderer.java,38
java,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRendererFactory,1,0,1,1,33,4,0,1,0.0,0,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/velocity/VelocityRendererFactory.java,34
java,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,1,0,4,4,80,12,0,0,0.75,0,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/velocity/ThemeResourceLoader.java,44
java,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,3,0,2,2,188,28,0,0,0.0,0,15,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/FeedServlet.java,53
java,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,7,0,5,3,410,69,0,0,0.0,0,22,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/PageServlet.java,69
java,org.apache.roller.weblogger.ui.rendering.servlets,SearchServlet,3,0,2,2,134,13,0,0,0.0,0,16,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/SearchServlet.java,54
java,org.apache.roller.weblogger.ui.rendering.servlets,PlanetFeedServlet,2,0,3,2,158,19,0,0,0.0,0,12,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/PlanetFeedServlet.java,52
java,org.apache.roller.weblogger.ui.rendering.servlets,RSDServlet,1,0,2,2,78,7,0,0,0.0,0,8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/RSDServlet.java,44
java,org.apache.roller.weblogger.ui.rendering.servlets,MediaResourceServlet,1,0,2,2,86,9,0,0,0.0,0,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/MediaResourceServlet.java,42
java,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,2,0,5,3,137,21,0,0,0.4,0,11,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/TrackbackServlet.java,50
java,org.apache.roller.weblogger.ui.rendering.servlets,CommentAuthenticatorServlet,2,0,3,3,41,4,0,0,0.6666666666666666,0,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/CommentAuthenticatorServlet.java,36
java,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,4,0,3,3,243,31,0,0,0.6666666666666666,0,22,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/CommentServlet.java,63
java,org.apache.roller.weblogger.ui.rendering.servlets,PreviewResourceServlet,2,0,2,2,94,13,0,0,0.0,0,8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/PreviewResourceServlet.java,43
java,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,1,0,2,2,162,22,0,0,0.0,0,14,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/PreviewServlet.java,53
java,org.apache.roller.weblogger.ui.rendering.servlets,ResourceServlet,3,0,2,2,96,13,0,0,0.0,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/servlets/ResourceServlet.java,43
java,org.apache.roller.weblogger.ui.rendering.filters,RequestMappingFilter,2,0,3,3,49,6,0,0,0.6666666666666666,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/filters/RequestMappingFilter.java,38
java,org.apache.roller.weblogger.ui.rendering.filters,DeviceResolverRequestFilter,1,0,3,2,28,3,0,0,0.6666666666666666,0,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/filters/DeviceResolverRequestFilter.java,37
java,org.apache.roller.weblogger.ui.rendering.mobile,MobileDeviceRepository,4,4,3,2,44,10,0,0,0.0,9,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,26
java,org.apache.roller.weblogger.ui.rendering.mobile,MobileDeviceRepository.DeviceType,0,0,0,0,1,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/mobile/MobileDeviceRepository.java,29
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesDayPager,7,0,12,12,139,27,0,2,0.25,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesDayPager.java,41
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPager,0,0,11,0,49,11,2,0,-1.0,3,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesPager.java,26
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,5,0,10,8,93,20,1,2,0.3,0,8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesPermalinkPager.java,38
java,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,12,0,15,12,140,28,4,1,0.3333333333333333,0,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/AbstractWeblogEntriesPager.java,35
java,org.apache.roller.weblogger.ui.rendering.pagers,CommentsPager,7,0,4,4,82,12,1,2,0.0,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/CommentsPager.java,39
java,org.apache.roller.weblogger.ui.rendering.pagers,UsersPager,5,0,6,6,79,14,0,2,0.0,0,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/UsersPager.java,34
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogsPager,6,0,6,6,89,15,0,2,0.0,0,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogsPager.java,36
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesLatestPager,3,0,3,3,52,8,0,2,0.0,0,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesLatestPager.java,37
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesMonthPager,7,0,12,12,135,27,0,2,0.25,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesMonthPager.java,35
java,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsFeedPager,6,0,7,6,66,14,0,2,0.0,1,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/SearchResultsFeedPager.java,33
java,org.apache.roller.weblogger.ui.rendering.pagers,Pager,0,0,7,0,33,7,1,0,-1.0,3,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/Pager.java,23
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPreviewPager,1,0,2,2,30,5,0,3,1.0,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesPreviewPager.java,36
java,org.apache.roller.weblogger.ui.rendering.pagers,MediaFilesPager,4,0,4,4,52,9,1,2,0.5,0,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/MediaFilesPager.java,34
java,org.apache.roller.weblogger.ui.rendering.pagers,PlanetEntriesPager,7,0,3,3,67,9,0,2,0.0,1,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/PlanetEntriesPager.java,36
java,org.apache.roller.weblogger.ui.rendering.pagers,AbstractPager,3,0,13,12,65,18,7,1,0.15384615384615385,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/AbstractPager.java,26
java,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsPager,9,0,12,12,83,19,0,1,0.4166666666666667,1,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/SearchResultsPager.java,31
java,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesListPager,11,0,4,4,91,13,1,2,0.0,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/pagers/WeblogEntriesListPager.java,37
java,org.apache.roller.weblogger.ui.rendering.util,WeblogMediaResourceRequest,3,0,7,6,54,11,0,2,0.42857142857142855,1,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogMediaResourceRequest.java,26
java,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,8,0,14,14,108,25,0,2,0.14285714285714285,1,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogTrackbackRequest.java,32
java,org.apache.roller.weblogger.ui.rendering.util,InvalidRequestException,0,0,2,2,11,2,0,2,-1.0,12,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/InvalidRequestException.java,24
java,org.apache.roller.weblogger.ui.rendering.util,ParsedRequest,5,0,9,8,53,11,2,0,0.2222222222222222,1,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/ParsedRequest.java,31
java,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,6,1,10,10,71,16,0,2,0.2,3,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogSearchRequest.java,31
java,org.apache.roller.weblogger.ui.rendering.util,ModDateHeaderUtil,1,0,3,2,64,8,0,0,1.0,0,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/ModDateHeaderUtil.java,33
java,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,10,0,18,18,132,30,0,2,0.1111111111111111,11,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogFeedRequest.java,37
java,org.apache.roller.weblogger.ui.rendering.util,PlanetRequest,7,0,8,8,66,13,0,1,0.0,2,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/PlanetRequest.java,26
java,org.apache.roller.weblogger.ui.rendering.util,WeblogEntryCommentForm,8,0,20,20,78,20,0,0,0.15,3,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogEntryCommentForm.java,26
java,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewRequest,7,0,14,13,90,21,0,3,0.2857142857142857,2,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogPreviewRequest.java,34
java,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,15,0,30,28,265,57,1,2,0.06666666666666667,9,10,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogPageRequest.java,41
java,org.apache.roller.weblogger.ui.rendering.util,WeblogCommentRequest,9,0,16,16,116,27,0,2,0.125,1,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogCommentRequest.java,33
java,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,6,0,13,12,123,29,7,1,0.15384615384615385,14,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogRequest.java,31
java,org.apache.roller.weblogger.ui.rendering.util,WeblogResourceRequest,2,0,5,4,40,8,1,2,0.6,1,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogResourceRequest.java,27
java,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewResourceRequest,3,0,8,8,47,11,0,3,0.5,1,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/WeblogPreviewResourceRequest.java,31
java,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceResolver,0,0,1,0,10,1,1,0,-1.0,1,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/DeviceResolver.java,25
java,org.apache.roller.weblogger.ui.rendering.util.mobile,Device,0,0,3,0,20,3,1,0,-1.0,5,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/Device.java,23
java,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceType,0,0,0,0,14,0,0,0,-1.0,2,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/DeviceType.java,23
java,org.apache.roller.weblogger.ui.rendering.util.mobile,MobileDeviceRepository,0,0,2,2,44,7,0,0,-1.0,0,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/MobileDeviceRepository.java,25
java,org.apache.roller.weblogger.ui.rendering.util.mobile,MobileDeviceRepository.DeviceType,0,0,0,0,4,0,0,0,-1.0,0,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/MobileDeviceRepository.java,30
java,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceUtils,1,1,3,3,38,4,0,0,0.0,2,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/DeviceUtils.java,27
java,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDevice,4,3,6,5,37,6,0,1,0.0,1,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/LiteDevice.java,23
java,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,7,0,9,3,114,26,0,1,0.0,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/mobile/LiteDeviceResolver.java,29
java,org.apache.roller.weblogger.ui.rendering.util.cache,PlanetCache,7,1,8,7,120,24,0,0,0.25,1,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/cache/PlanetCache.java,35
java,org.apache.roller.weblogger.ui.rendering.util.cache,SaltCache,4,1,6,5,55,10,0,0,0.3333333333333333,2,5,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/cache/SaltCache.java,32
java,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogPageCache,5,1,8,6,132,30,0,0,0.25,2,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/cache/WeblogPageCache.java,37
java,org.apache.roller.weblogger.ui.rendering.util.cache,SiteWideCache,6,1,18,16,234,53,0,1,0.4444444444444444,3,17,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/cache/SiteWideCache.java,50
java,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogFeedCache,5,1,7,6,103,21,0,0,0.2857142857142857,2,6,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/cache/WeblogFeedCache.java,37
java,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogCacheWarmupJob,2,0,4,3,67,10,0,1,0.5,0,9,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/util/cache/WeblogCacheWarmupJob.java,40
java,org.apache.roller.weblogger,WebloggerException,0,0,4,4,30,4,14,1,-1.0,92,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/WebloggerException.java,24
java,org.apache.roller.weblogger.planet.business,WebloggerRomeFeedFetcher,1,0,2,2,87,11,0,2,1.0,1,9,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/business/WebloggerRomeFeedFetcher.java,43
java,org.apache.roller.weblogger.planet.business,PlanetURLStrategy,0,0,4,4,61,7,0,2,-1.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/business/PlanetURLStrategy.java,25
java,org.apache.roller.weblogger.planet.ui,PlanetGroups,2,0,8,8,61,11,0,3,0.625,0,4,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/ui/PlanetGroups.java,31
java,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,4,0,20,17,225,39,0,3,0.25,1,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/ui/PlanetGroupSubs.java,37
java,org.apache.roller.weblogger.planet.ui,PlanetConfig,4,0,12,12,96,21,0,3,0.4166666666666667,0,7,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/ui/PlanetConfig.java,42
java,org.apache.roller.weblogger.planet.ui,PlanetUIAction,3,1,1,1,20,2,3,2,0.0,0,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/ui/PlanetUIAction.java,27
java,org.apache.roller.weblogger.planet.tasks,RefreshRollerPlanetTask,6,1,9,9,81,13,0,2,0.0,1,8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/tasks/RefreshRollerPlanetTask.java,36
java,org.apache.roller.weblogger.planet.tasks,SyncWebsitesTask,6,1,9,9,138,19,0,2,0.0,0,13,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/planet/tasks/SyncWebsitesTask.java,45
java,org.apache.roller.weblogger.pojos,PingQueueEntry,6,1,16,16,132,18,0,0,0.125,3,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/PingQueueEntry.java,28
java,org.apache.roller.weblogger.pojos,WeblogTemplate,14,2,31,31,140,38,0,2,0.22580645161290322,15,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogTemplate.java,32
java,org.apache.roller.weblogger.pojos,ThemeResource,0,0,1,0,10,1,1,1,-1.0,8,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/ThemeResource.java,22
java,org.apache.roller.weblogger.pojos,Template,0,0,6,0,29,6,2,0,-1.0,9,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/Template.java,26
java,org.apache.roller.weblogger.pojos,WeblogEntryWrapperComparator,1,0,1,1,18,3,0,0,0.0,0,1,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogEntryWrapperComparator.java,25
java,org.apache.roller.weblogger.pojos,AutoPing,4,1,11,11,90,14,0,0,0.18181818181818182,6,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/AutoPing.java,27
java,org.apache.roller.weblogger.pojos,WeblogBookmark,9,1,24,24,128,27,0,0,0.08333333333333333,11,3,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/WeblogBookmark.java,29
java,org.apache.roller.weblogger.pojos,CommentSearchCriteria,9,0,18,18,65,18,0,0,0.5,7,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/CommentSearchCriteria.java,23
java,org.apache.roller.weblogger.pojos,MediaFileComparator,1,0,2,2,24,5,0,0,0.0,0,2,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileComparator.java,23
java,org.apache.roller.weblogger.pojos,MediaFileComparator.MediaFileComparatorType,0,0,0,0,4,0,0,0,-1.0,1,0,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/pojos/MediaFileComparator.java,32
